source,target,relation,weight,patent
patent::103674986,assignee::UNIVERSITY OF TORONTO,patent_assignee,1,103674986
patent::103674986,"domain::Electrical machinery, apparatus, energy",patent_domain,1,103674986
patent::103674986,"domain::Materials, metallurgy",patent_domain,1,103674986
patent::103674986,"domain::Surface technology, coating",patent_domain,1,103674986
patent::103674986,cpc_group::C25B,patent_cpc_group,1,103674986
patent::103674986,cpc_group::H01M,patent_cpc_group,1,103674986
patent::103674986,cpc_code::C25B-003/03,patent_cpc_code,1,103674986
patent::103674986,cpc_code::C25B-003/07,patent_cpc_code,1,103674986
patent::103674986,cpc_code::C25B-003/26,patent_cpc_code,1,103674986
patent::103674986,cpc_code::C25B-009/23,patent_cpc_code,1,103674986
patent::103674986,cpc_code::C25B-011/032,patent_cpc_code,1,103674986
patent::103674986,cpc_code::C25B-011/081,patent_cpc_code,1,103674986
patent::103674986,cpc_code::C25B-013/02,patent_cpc_code,1,103674986
patent::103674986,cpc_code::C25B-015/087,patent_cpc_code,1,103674986
patent::103674986,cpc_code::H01M-004/86/05,patent_cpc_code,1,103674986
patent::103674986,cpc_code::H01M-004/86/57,patent_cpc_code,1,103674986
patent::103674986,ipc_group::C01G,patent_ipc_group,1,103674986
patent::103674986,ipc_group::C25B,patent_ipc_group,1,103674986
patent::103674986,ipc_group::H01M,patent_ipc_group,1,103674986
patent::103674986,ipc_code::C01G-003/00,patent_ipc_code,1,103674986
patent::103674986,ipc_code::C01G-005/00,patent_ipc_code,1,103674986
patent::103674986,ipc_code::C25B-003/03,patent_ipc_code,1,103674986
patent::103674986,ipc_code::C25B-003/07,patent_ipc_code,1,103674986
patent::103674986,ipc_code::C25B-003/26,patent_ipc_code,1,103674986
patent::103674986,ipc_code::C25B-009/23,patent_ipc_code,1,103674986
patent::103674986,ipc_code::C25B-011/032,patent_ipc_code,1,103674986
patent::103674986,ipc_code::C25B-011/081,patent_ipc_code,1,103674986
patent::103674986,concept::BIPOLAR MEMBRANE ELECTRODE ASSEMBLY,patent_concept,1,103674986
patent::103674986,concept::CONVERSION EFFICIENCY,patent_concept,1,103674986
patent::103674986,concept::MEMBRANE ELECTRODE ASSEMBLY,patent_concept,1,103674986
patent::103674986,concept::MULTICARBON PRODUCT,patent_concept,1,103674986
patent::103674986,concept::MULTILAYER CATHODE,patent_concept,1,103674986
patent::103674986,country::US,patent_country,1,103674986
patent::103674986,country::CA,patent_country,1,103674986
patent::103674986,priority_year::2021,patent_priority_year,1,103674986
patent::103674986,legal_state::ALIVE,patent_legal_state,1,103674986
patent::103674986,focus::MEA,patent_focus,1,103674986
patent::103674986,focus::AEM,patent_focus,1,103674986
patent::103674986,focus::Non-noble candidate,patent_focus,1,103674986
patent::103674986,focus::GDE,patent_focus,1,103674986
patent::69060627,assignee::CNRS,patent_assignee,1,69060627
patent::69060627,assignee::UNIVERSITE PARIS CITE / PARIS DIDEROT,patent_assignee,1,69060627
patent::69060627,"domain::Surface technology, coating",patent_domain,1,69060627
patent::69060627,cpc_group::C25B,patent_cpc_group,1,69060627
patent::69060627,cpc_code::C25B-001/00,patent_cpc_code,1,69060627
patent::69060627,cpc_code::C25B-001/23,patent_cpc_code,1,69060627
patent::69060627,cpc_code::C25B-009/06,patent_cpc_code,1,69060627
patent::69060627,cpc_code::C25B-009/17,patent_cpc_code,1,69060627
patent::69060627,ipc_group::C25B,patent_ipc_group,1,69060627
patent::69060627,ipc_code::C25B-009/17,patent_ipc_code,1,69060627
patent::69060627,concept::CO2 ELECTROCHEMICAL REDUCTION,patent_concept,1,69060627
patent::69060627,concept::IRON CATALYST,patent_concept,1,69060627
patent::69060627,concept::FORMULA PORPHYRIN,patent_concept,1,69060627
patent::69060627,concept::GASEOUS CO2,patent_concept,1,69060627
patent::69060627,concept::UNDESIRED BYPRODUCT,patent_concept,1,69060627
patent::69060627,country::US,patent_country,1,69060627
patent::69060627,country::FR,patent_country,1,69060627
patent::69060627,priority_year::2013,patent_priority_year,1,69060627
patent::69060627,legal_state::ALIVE,patent_legal_state,1,69060627
patent::69060627,focus::Non-noble candidate,patent_focus,1,69060627
patent::69208275,assignee::CNRS,patent_assignee,1,69208275
patent::69208275,assignee::UNIVERSITE PARIS CITE / PARIS DIDEROT,patent_assignee,1,69208275
patent::69208275,domain::Organic fine chemistry,patent_domain,1,69208275
patent::69208275,ipc_group::C07F,patent_ipc_group,1,69208275
patent::69208275,ipc_code::C07F-015/02,patent_ipc_code,1,69208275
patent::69208275,concept::CO2 ELECTROCHEMICAL REDUCTION,patent_concept,1,69208275
patent::69208275,concept::IRON CATALYST,patent_concept,1,69208275
patent::69208275,concept::FORMULA PORPHYRIN,patent_concept,1,69208275
patent::69208275,concept::GASEOUS CO2,patent_concept,1,69208275
patent::69208275,concept::IRON PORPHYRIN CATALYST,patent_concept,1,69208275
patent::69208275,concept::GASEOUS CO2 SOURCE,patent_concept,1,69208275
patent::69208275,concept::ELECTROLYTE SOLUTION,patent_concept,1,69208275
patent::69208275,concept::IRON PORPHYRIN,patent_concept,1,69208275
patent::69208275,concept::CARBON CRUCIBLE,patent_concept,1,69208275
patent::69208275,concept::FE TDHPP CATALYST,patent_concept,1,69208275
patent::69208275,country::AU,patent_country,1,69208275
patent::69208275,priority_year::2013,patent_priority_year,1,69208275
patent::69208275,legal_state::DEAD,patent_legal_state,1,69208275
patent::69208275,focus::Non-noble candidate,patent_focus,1,69208275
patent::73827816,assignee::CNRS,patent_assignee,1,73827816
patent::73827816,assignee::UNIVERSITE PARIS CITE / PARIS DIDEROT,patent_assignee,1,73827816
patent::73827816,domain::Chemical engineering,patent_domain,1,73827816
patent::73827816,"domain::Materials, metallurgy",patent_domain,1,73827816
patent::73827816,domain::Organic fine chemistry,patent_domain,1,73827816
patent::73827816,"domain::Surface technology, coating",patent_domain,1,73827816
patent::73827816,cpc_group::C07F,patent_cpc_group,1,73827816
patent::73827816,cpc_group::C25B,patent_cpc_group,1,73827816
patent::73827816,cpc_group::Y02E,patent_cpc_group,1,73827816
patent::73827816,cpc_code::C07F-015/02/5,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-001/00,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-001/04,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-001/10,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-009/08,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-009/19,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-009/73,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-011/04/05,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-011/04/15,patent_cpc_code,1,73827816
patent::73827816,cpc_code::C25B-011/04/89,patent_cpc_code,1,73827816
patent::73827816,ipc_group::B01J,patent_ipc_group,1,73827816
patent::73827816,ipc_group::C01B,patent_ipc_group,1,73827816
patent::73827816,ipc_group::C07D,patent_ipc_group,1,73827816
patent::73827816,ipc_group::C07F,patent_ipc_group,1,73827816
patent::73827816,ipc_group::C25B,patent_ipc_group,1,73827816
patent::73827816,ipc_code::B01J-031/22,patent_ipc_code,1,73827816
patent::73827816,ipc_code::C01B-032/40,patent_ipc_code,1,73827816
patent::73827816,ipc_code::C07D-487/22,patent_ipc_code,1,73827816
patent::73827816,ipc_code::C07F-015/02,patent_ipc_code,1,73827816
patent::73827816,ipc_code::C25B-009/19,patent_ipc_code,1,73827816
patent::73827816,concept::AQUEOUS SOLUTION,patent_concept,1,73827816
patent::73827816,concept::AQUEOUS SOLUTION PH,patent_concept,1,73827816
patent::73827816,concept::CATALYST,patent_concept,1,73827816
patent::73827816,concept::CATALYST ELECTROCHEMICAL REDUCTION,patent_concept,1,73827816
patent::73827816,concept::CO H,patent_concept,1,73827816
patent::73827816,concept::FORMULA PORPHYRIN,patent_concept,1,73827816
patent::73827816,concept::GAS PRODUCTION,patent_concept,1,73827816
patent::73827816,country::EP,patent_country,1,73827816
patent::73827816,country::FR,patent_country,1,73827816
patent::73827816,priority_year::2015,patent_priority_year,1,73827816
patent::73827816,legal_state::ALIVE,patent_legal_state,1,73827816
patent::73827816,focus::Non-noble candidate,patent_focus,1,73827816
patent::68986421,assignee::CNRS,patent_assignee,1,68986421
patent::68986421,assignee::UNIVERSITE PARIS CITE / PARIS DIDEROT,patent_assignee,1,68986421
patent::68986421,domain::Chemical engineering,patent_domain,1,68986421
patent::68986421,"domain::Surface technology, coating",patent_domain,1,68986421
patent::68986421,cpc_group::B01J,patent_cpc_group,1,68986421
patent::68986421,cpc_group::C25B,patent_cpc_group,1,68986421
patent::68986421,cpc_code::B01J-031/18/15,patent_cpc_code,1,68986421
patent::68986421,cpc_code::B01J-2231/625,patent_cpc_code,1,68986421
patent::68986421,cpc_code::B01J-2531/025,patent_cpc_code,1,68986421
patent::68986421,cpc_code::B01J-2531/842,patent_cpc_code,1,68986421
patent::68986421,cpc_code::C25B-001/00,patent_cpc_code,1,68986421
patent::68986421,cpc_code::C25B-011/043,patent_cpc_code,1,68986421
patent::68986421,ipc_group::B01J,patent_ipc_group,1,68986421
patent::68986421,ipc_group::C25B,patent_ipc_group,1,68986421
patent::68986421,ipc_code::B01J-031/22,patent_ipc_code,1,68986421
patent::68986421,ipc_code::C25B-001/00,patent_ipc_code,1,68986421
patent::68986421,concept::CO2 ELECTROCHEMCIAL REDUCTION,patent_concept,1,68986421
patent::68986421,concept::ELECTROCHEMCIAL REDUCTION,patent_concept,1,68986421
patent::68986421,concept::IRON CATALYST,patent_concept,1,68986421
patent::68986421,concept::CO2 ELECTROCHEMICAL REDUCTION,patent_concept,1,68986421
patent::68986421,concept::FORMULA PORPHYRIN,patent_concept,1,68986421
patent::68986421,concept::GASEOUS CO2,patent_concept,1,68986421
patent::68986421,concept::IRON PORPHYRIN CATALYST,patent_concept,1,68986421
patent::68986421,concept::GASEOUS CO2 SOURCE,patent_concept,1,68986421
patent::68986421,concept::ELECTROLYTE SOLUTION,patent_concept,1,68986421
patent::68986421,concept::IRON PORPHYRIN,patent_concept,1,68986421
patent::68986421,country::CA,patent_country,1,68986421
patent::68986421,country::FR,patent_country,1,68986421
patent::68986421,priority_year::2013,patent_priority_year,1,68986421
patent::68986421,legal_state::DEAD,patent_legal_state,1,68986421
patent::68986421,focus::Non-noble candidate,patent_focus,1,68986421
patent::93504955,assignee::FORSCHUNGSZENTRUM JUELICH,patent_assignee,1,93504955
patent::93504955,"domain::Materials, metallurgy",patent_domain,1,93504955
patent::93504955,"domain::Surface technology, coating",patent_domain,1,93504955
patent::93504955,cpc_group::C25B,patent_cpc_group,1,93504955
patent::93504955,cpc_group::Y02E,patent_cpc_group,1,93504955
patent::93504955,cpc_group::Y02P,patent_cpc_group,1,93504955
patent::93504955,cpc_code::C25B-001/00,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-001/02,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-001/042,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-001/23,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-001/50,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-009/23,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-009/67,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-015/021,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-015/08,patent_cpc_code,1,93504955
patent::93504955,cpc_code::C25B-015/083,patent_cpc_code,1,93504955
patent::93504955,ipc_group::C01B,patent_ipc_group,1,93504955
patent::93504955,ipc_group::C25B,patent_ipc_group,1,93504955
patent::93504955,ipc_code::C01B-032/40,patent_ipc_code,1,93504955
patent::93504955,ipc_code::C25B-001/00,patent_ipc_code,1,93504955
patent::93504955,ipc_code::C25B-001/02,patent_ipc_code,1,93504955
patent::93504955,ipc_code::C25B-001/042,patent_ipc_code,1,93504955
patent::93504955,ipc_code::C25B-001/23,patent_ipc_code,1,93504955
patent::93504955,ipc_code::C25B-001/50,patent_ipc_code,1,93504955
patent::93504955,ipc_code::C25B-009/00,patent_ipc_code,1,93504955
patent::93504955,ipc_code::C25B-009/19,patent_ipc_code,1,93504955
patent::93504955,concept::CARBON MONOXIDE PRODUCTION,patent_concept,1,93504955
patent::93504955,concept::HUMIDIFIED EDUCT GAS,patent_concept,1,93504955
patent::93504955,concept::HUMIDIFIED REACTANT GAS,patent_concept,1,93504955
patent::93504955,concept::PRODUCING CARBON MONOXIDE,patent_concept,1,93504955
patent::93504955,country::DE,patent_country,1,93504955
patent::93504955,country::NL,patent_country,1,93504955
patent::93504955,priority_year::2019,patent_priority_year,1,93504955
patent::93504955,legal_state::ALIVE,patent_legal_state,1,93504955
patent::93504955,focus::Non-noble candidate,patent_focus,1,93504955
patent::105555372,assignee::SHANGHAI JIAO TONG UNIVERSITY,patent_assignee,1,105555372
patent::105555372,domain::Basic materials chemistry,patent_domain,1,105555372
patent::105555372,"domain::Surface technology, coating",patent_domain,1,105555372
patent::105555372,cpc_group::C10L,patent_cpc_group,1,105555372
patent::105555372,cpc_group::C25B,patent_cpc_group,1,105555372
patent::105555372,cpc_group::Y02A,patent_cpc_group,1,105555372
patent::105555372,cpc_code::C10L-003/10/4,patent_cpc_code,1,105555372
patent::105555372,cpc_code::C25B-001/23,patent_cpc_code,1,105555372
patent::105555372,cpc_code::C25B-001/50,patent_cpc_code,1,105555372
patent::105555372,cpc_code::C25B-011/032,patent_cpc_code,1,105555372
patent::105555372,cpc_code::C25B-011/052,patent_cpc_code,1,105555372
patent::105555372,cpc_code::C25B-011/065,patent_cpc_code,1,105555372
patent::105555372,cpc_code::C25B-011/085,patent_cpc_code,1,105555372
patent::105555372,cpc_code::Y02A-050/20,patent_cpc_code,1,105555372
patent::105555372,ipc_group::C10L,patent_ipc_group,1,105555372
patent::105555372,ipc_group::C25B,patent_ipc_group,1,105555372
patent::105555372,ipc_code::C10L-003/10,patent_ipc_code,1,105555372
patent::105555372,ipc_code::C25B-001/23,patent_ipc_code,1,105555372
patent::105555372,ipc_code::C25B-001/50,patent_ipc_code,1,105555372
patent::105555372,ipc_code::C25B-011/032,patent_ipc_code,1,105555372
patent::105555372,ipc_code::C25B-011/052,patent_ipc_code,1,105555372
patent::105555372,ipc_code::C25B-011/065,patent_ipc_code,1,105555372
patent::105555372,ipc_code::C25B-011/085,patent_ipc_code,1,105555372
patent::105555372,concept::NATURAL GAS,patent_concept,1,105555372
patent::105555372,concept::REDUCTION,patent_concept,1,105555372
patent::105555372,concept::COBALT PHTHALOCYANINE CATALYST INK,patent_concept,1,105555372
patent::105555372,concept::POTENTIOSTAT,patent_concept,1,105555372
patent::105555372,concept::POTASSIUM BICARBONATETHE SOLUTION,patent_concept,1,105555372
patent::105555372,concept::COBALT PHTHALOCYANINE,patent_concept,1,105555372
patent::105555372,concept::GAS DIFFUSION ELECTROCHEMICAL REACTOR,patent_concept,1,105555372
patent::105555372,concept::ELECTROLYTE,patent_concept,1,105555372
patent::105555372,concept::COUNTER ELECTRODE,patent_concept,1,105555372
patent::105555372,concept::POLYTETRAFLUOROETHYLENE MODIFIED CARBON PAPER,patent_concept,1,105555372
patent::105555372,country::CN,patent_country,1,105555372
patent::105555372,priority_year::2023,patent_priority_year,1,105555372
patent::105555372,legal_state::ALIVE,patent_legal_state,1,105555372
patent::105555372,focus::Non-noble candidate,patent_focus,1,105555372
patent::105555372,focus::GDE,patent_focus,1,105555372
patent::78510702,assignee::CNRS,patent_assignee,1,78510702
patent::78510702,assignee::UNIVERSITE PARIS CITE / PARIS DIDEROT,patent_assignee,1,78510702
patent::78510702,domain::Chemical engineering,patent_domain,1,78510702
patent::78510702,"domain::Materials, metallurgy",patent_domain,1,78510702
patent::78510702,domain::Organic fine chemistry,patent_domain,1,78510702
patent::78510702,"domain::Surface technology, coating",patent_domain,1,78510702
patent::78510702,cpc_group::B01J,patent_cpc_group,1,78510702
patent::78510702,cpc_group::C01B,patent_cpc_group,1,78510702
patent::78510702,cpc_group::C07D,patent_cpc_group,1,78510702
patent::78510702,cpc_group::C07F,patent_cpc_group,1,78510702
patent::78510702,cpc_group::C25B,patent_cpc_group,1,78510702
patent::78510702,cpc_group::Y02E,patent_cpc_group,1,78510702
patent::78510702,cpc_code::B01J-031/18/15,patent_cpc_code,1,78510702
patent::78510702,cpc_code::B01J-2231/625,patent_cpc_code,1,78510702
patent::78510702,cpc_code::B01J-2531/025,patent_cpc_code,1,78510702
patent::78510702,cpc_code::B01J-2531/842,patent_cpc_code,1,78510702
patent::78510702,cpc_code::C01B-032/40,patent_cpc_code,1,78510702
patent::78510702,cpc_code::C07D-487/22,patent_cpc_code,1,78510702
patent::78510702,cpc_code::C07F-015/02/5,patent_cpc_code,1,78510702
patent::78510702,cpc_code::C25B-001/00,patent_cpc_code,1,78510702
patent::78510702,cpc_code::C25B-001/01,patent_cpc_code,1,78510702
patent::78510702,cpc_code::C25B-001/04,patent_cpc_code,1,78510702
patent::78510702,ipc_group::B01J,patent_ipc_group,1,78510702
patent::78510702,ipc_group::C01B,patent_ipc_group,1,78510702
patent::78510702,ipc_group::C07D,patent_ipc_group,1,78510702
patent::78510702,ipc_group::C07F,patent_ipc_group,1,78510702
patent::78510702,ipc_group::C25B,patent_ipc_group,1,78510702
patent::78510702,ipc_code::B01J-031/18,patent_ipc_code,1,78510702
patent::78510702,ipc_code::C01B-032/40,patent_ipc_code,1,78510702
patent::78510702,ipc_code::C07D-487/22,patent_ipc_code,1,78510702
patent::78510702,ipc_code::C07F-015/02,patent_ipc_code,1,78510702
patent::78510702,ipc_code::C25B-001/00,patent_ipc_code,1,78510702
patent::78510702,ipc_code::C25B-011/12,patent_ipc_code,1,78510702
patent::78510702,concept::FORMULA PORPHYRIN,patent_concept,1,78510702
patent::78510702,concept::FORMULA RPHYRIN,patent_concept,1,78510702
patent::78510702,concept::IRON,patent_concept,1,78510702
patent::78510702,concept::PORPHYRIN CATALYZED ELECTROCHEMICAL REDUCTION,patent_concept,1,78510702
patent::78510702,concept::CATHODE COMPARTMENT,patent_concept,1,78510702
patent::78510702,country::EP,patent_country,1,78510702
patent::78510702,country::FR,patent_country,1,78510702
patent::78510702,country::US,patent_country,1,78510702
patent::78510702,priority_year::2016,patent_priority_year,1,78510702
patent::78510702,legal_state::ALIVE,patent_legal_state,1,78510702
patent::78510702,focus::Non-noble candidate,patent_focus,1,78510702
patent::64469752,assignee::TOPSOE,patent_assignee,1,64469752
patent::64469752,"domain::Materials, metallurgy",patent_domain,1,64469752
patent::64469752,domain::Organic fine chemistry,patent_domain,1,64469752
patent::64469752,"domain::Surface technology, coating",patent_domain,1,64469752
patent::64469752,cpc_group::C07C,patent_cpc_group,1,64469752
patent::64469752,cpc_group::C25B,patent_cpc_group,1,64469752
patent::64469752,cpc_group::Y02E,patent_cpc_group,1,64469752
patent::64469752,cpc_code::C07C-051/10,patent_cpc_code,1,64469752
patent::64469752,cpc_code::C25B-001/00,patent_cpc_code,1,64469752
patent::64469752,cpc_code::C25B-001/02,patent_cpc_code,1,64469752
patent::64469752,cpc_code::C25B-001/23,patent_cpc_code,1,64469752
patent::64469752,cpc_code::C25B-009/05,patent_cpc_code,1,64469752
patent::64469752,cpc_code::C25B-009/18,patent_cpc_code,1,64469752
patent::64469752,cpc_code::C25B-009/70,patent_cpc_code,1,64469752
patent::64469752,cpc_code::Y02E-060/36,patent_cpc_code,1,64469752
patent::64469752,ipc_group::C01B,patent_ipc_group,1,64469752
patent::64469752,ipc_group::C07C,patent_ipc_group,1,64469752
patent::64469752,ipc_group::C25B,patent_ipc_group,1,64469752
patent::64469752,ipc_code::C01B-032/40,patent_ipc_code,1,64469752
patent::64469752,ipc_code::C07C-051/10,patent_ipc_code,1,64469752
patent::64469752,ipc_code::C25B-001/02,patent_ipc_code,1,64469752
patent::64469752,ipc_code::C25B-001/23,patent_ipc_code,1,64469752
patent::64469752,ipc_code::C25B-003/25,patent_ipc_code,1,64469752
patent::64469752,ipc_code::C25B-009/18,patent_ipc_code,1,64469752
patent::64469752,ipc_code::C25B-009/70,patent_ipc_code,1,64469752
patent::64469752,concept::CO2 ELECTROLYSIS,patent_concept,1,64469752
patent::64469752,concept::ELECTROLYZER EFFLUENT,patent_concept,1,64469752
patent::64469752,concept::GAS SEPARATION,patent_concept,1,64469752
patent::64469752,concept::METHANEDIONE CO2IN,patent_concept,1,64469752
patent::64469752,concept::METHANEDIONE ELECTROLYSIS,patent_concept,1,64469752
patent::64469752,country::WO,patent_country,1,64469752
patent::64469752,country::DK,patent_country,1,64469752
patent::64469752,country::SE,patent_country,1,64469752
patent::64469752,priority_year::2012,patent_priority_year,1,64469752
patent::64469752,legal_state::ALIVE,patent_legal_state,1,64469752
patent::64469752,focus::Non-noble candidate,patent_focus,1,64469752
patent::71292352,assignee::CNRS,patent_assignee,1,71292352
patent::71292352,assignee::UNIVERSITE PARIS CITE / PARIS DIDEROT,patent_assignee,1,71292352
patent::71292352,domain::Chemical engineering,patent_domain,1,71292352
patent::71292352,"domain::Materials, metallurgy",patent_domain,1,71292352
patent::71292352,domain::Organic fine chemistry,patent_domain,1,71292352
patent::71292352,"domain::Surface technology, coating",patent_domain,1,71292352
patent::71292352,cpc_group::B01J,patent_cpc_group,1,71292352
patent::71292352,cpc_group::C01B,patent_cpc_group,1,71292352
patent::71292352,cpc_group::C07D,patent_cpc_group,1,71292352
patent::71292352,cpc_group::C07F,patent_cpc_group,1,71292352
patent::71292352,cpc_group::C25B,patent_cpc_group,1,71292352
patent::71292352,cpc_code::B01J-031/18/3,patent_cpc_code,1,71292352
patent::71292352,cpc_code::B01J-2231/62,patent_cpc_code,1,71292352
patent::71292352,cpc_code::B01J-2531/025,patent_cpc_code,1,71292352
patent::71292352,cpc_code::B01J-2531/842,patent_cpc_code,1,71292352
patent::71292352,cpc_code::C01B-031/18,patent_cpc_code,1,71292352
patent::71292352,cpc_code::C01B-032/40,patent_cpc_code,1,71292352
patent::71292352,cpc_code::C07D-487/22,patent_cpc_code,1,71292352
patent::71292352,cpc_code::C07F-015/02/5,patent_cpc_code,1,71292352
patent::71292352,cpc_code::C25B-001/00,patent_cpc_code,1,71292352
patent::71292352,cpc_code::C25B-009/00,patent_cpc_code,1,71292352
patent::71292352,ipc_group::B01J,patent_ipc_group,1,71292352
patent::71292352,ipc_group::C01B,patent_ipc_group,1,71292352
patent::71292352,ipc_group::C07D,patent_ipc_group,1,71292352
patent::71292352,ipc_group::C07F,patent_ipc_group,1,71292352
patent::71292352,ipc_group::C25B,patent_ipc_group,1,71292352
patent::71292352,ipc_code::B01J-031/22,patent_ipc_code,1,71292352
patent::71292352,ipc_code::B01J-037/34,patent_ipc_code,1,71292352
patent::71292352,ipc_code::C01B-032/40,patent_ipc_code,1,71292352
patent::71292352,ipc_code::C07D-487/22,patent_ipc_code,1,71292352
patent::71292352,ipc_code::C07F-015/02,patent_ipc_code,1,71292352
patent::71292352,ipc_code::C25B-003/04,patent_ipc_code,1,71292352
patent::71292352,ipc_code::C25B-003/25,patent_ipc_code,1,71292352
patent::71292352,concept::ALKYL,patent_concept,1,71292352
patent::71292352,concept::CATALYST MOLECULE,patent_concept,1,71292352
patent::71292352,concept::CO2 ELECTROCHEMICAL REDUCTION,patent_concept,1,71292352
patent::71292352,country::EP,patent_country,1,71292352
patent::71292352,country::FR,patent_country,1,71292352
patent::71292352,priority_year::2014,patent_priority_year,1,71292352
patent::71292352,legal_state::ALIVE,patent_legal_state,1,71292352
patent::71292352,focus::Non-noble candidate,patent_focus,1,71292352
patent::112883886,assignee::UTILITY GLOBAL,patent_assignee,1,112883886
patent::112883886,"domain::Surface technology, coating",patent_domain,1,112883886
patent::112883886,cpc_group::C25B,patent_cpc_group,1,112883886
patent::112883886,cpc_code::C25B-001/23,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-005/00,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-009/19,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-009/23,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-011/042,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-011/052,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-011/077,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-013/05,patent_cpc_code,1,112883886
patent::112883886,cpc_code::C25B-013/07,patent_cpc_code,1,112883886
patent::112883886,ipc_group::C25B,patent_ipc_group,1,112883886
patent::112883886,ipc_code::C25B-001/23,patent_ipc_code,1,112883886
patent::112883886,ipc_code::C25B-003/26,patent_ipc_code,1,112883886
patent::112883886,ipc_code::C25B-009/015,patent_ipc_code,1,112883886
patent::112883886,ipc_code::C25B-009/19,patent_ipc_code,1,112883886
patent::112883886,ipc_code::C25B-011/042,patent_ipc_code,1,112883886
patent::112883886,ipc_code::C25B-013/07,patent_ipc_code,1,112883886
patent::112883886,ipc_code::C25B-015/02,patent_ipc_code,1,112883886
patent::112883886,concept::ELECTROCHEMICAL REACTOR,patent_concept,1,112883886
patent::112883886,concept::TEMPERATURE ELECTROCHEMICAL PRODUCTION,patent_concept,1,112883886
patent::112883886,concept::ELECTRICITY,patent_concept,1,112883886
patent::112883886,concept::LIQUEFACTION EXTENT,patent_concept,1,112883886
patent::112883886,country::US,patent_country,1,112883886
patent::112883886,priority_year::2023,patent_priority_year,1,112883886
patent::112883886,legal_state::ALIVE,patent_legal_state,1,112883886
patent::112883886,focus::Non-noble candidate,patent_focus,1,112883886
patent::83691812,assignee::CHIYODA,patent_assignee,1,83691812
patent::83691812,domain::Chemical engineering,patent_domain,1,83691812
patent::83691812,domain::Environmental technology,patent_domain,1,83691812
patent::83691812,"domain::Materials, metallurgy",patent_domain,1,83691812
patent::83691812,"domain::Surface technology, coating",patent_domain,1,83691812
patent::83691812,cpc_group::B01D,patent_cpc_group,1,83691812
patent::83691812,cpc_group::B01J,patent_cpc_group,1,83691812
patent::83691812,cpc_group::C01B,patent_cpc_group,1,83691812
patent::83691812,cpc_group::C25B,patent_cpc_group,1,83691812
patent::83691812,cpc_group::Y02E,patent_cpc_group,1,83691812
patent::83691812,cpc_group::Y02P,patent_cpc_group,1,83691812
patent::83691812,cpc_code::B01D-053/14/25,patent_cpc_code,1,83691812
patent::83691812,cpc_code::B01D-053/14/75,patent_cpc_code,1,83691812
patent::83691812,cpc_code::B01D-053/18,patent_cpc_code,1,83691812
patent::83691812,cpc_code::B01D-053/32/6,patent_cpc_code,1,83691812
patent::83691812,cpc_code::B01J-027/232,patent_cpc_code,1,83691812
patent::83691812,cpc_code::B01J-031/12,patent_cpc_code,1,83691812
patent::83691812,cpc_code::C01B-003/02,patent_cpc_code,1,83691812
patent::83691812,cpc_code::C01B-003/56,patent_cpc_code,1,83691812
patent::83691812,cpc_code::C01B-032/40,patent_cpc_code,1,83691812
patent::83691812,cpc_code::C25B-001/04,patent_cpc_code,1,83691812
patent::83691812,ipc_group::B01D,patent_ipc_group,1,83691812
patent::83691812,ipc_group::B01J,patent_ipc_group,1,83691812
patent::83691812,ipc_group::C01B,patent_ipc_group,1,83691812
patent::83691812,ipc_group::C25B,patent_ipc_group,1,83691812
patent::83691812,ipc_code::B01D-053/14,patent_ipc_code,1,83691812
patent::83691812,ipc_code::B01D-053/18,patent_ipc_code,1,83691812
patent::83691812,ipc_code::B01J-027/232,patent_ipc_code,1,83691812
patent::83691812,ipc_code::B01J-031/12,patent_ipc_code,1,83691812
patent::83691812,ipc_code::C01B-003/02,patent_ipc_code,1,83691812
patent::83691812,ipc_code::C01B-003/56,patent_ipc_code,1,83691812
patent::83691812,ipc_code::C01B-032/40,patent_ipc_code,1,83691812
patent::83691812,ipc_code::C25B-001/00,patent_ipc_code,1,83691812
patent::83691812,concept::AQUEOUS SOLUTION,patent_concept,1,83691812
